# WIDTH: 200
# HEIGHT: 200
# BOUNDS: 1
165.01546591057794	6.765291438112397	4
99.64610864844308	195.11546598954698	4
74.58112896568791	95.27875889509248	4
71.85042319245052	170.17124898149336	4
126.88272878863857	94.67878444044358	4
172.95153714913067	84.57980464187274	4
149.05945256385186	137.79525290227724	4
189.00442049035803	78.79469451059138	4
194.19584161749714	139.8600788327339	4
176.57693607084616	102.93656080769296	4
130.85627849138325	21.59555003965408	4
115.15986018499524	139.47381242685256	4
125.98978346062543	69.55636725948268	4
160.78118901579253	92.4776539284768	4
116.30830090756503	52.4192071857573	4
126.334846614248	29.624649998824726	4
84.53576130740163	157.3675695004772	4
59.29427778680445	142.63864064005904	4
171.18682199137814	174.573786715925	4
17.641903412892823	10.65294538311834	4
98.31797486951123	136.43268710959356	4
70.64733963591188	110.06760052431007	4
33.01082273734713	141.59709230596422	4
143.05435556151278	129.1545166667377	4
157.202293324958	24.692561875877985	4
126.94089396026209	149.63492991876612	4
151.72389185695593	125.03376873838499	4
145.34410031908013	11.404299254037342	4
131.5332627034514	138.61254379620226	4
54.22283812122015	90.2590955744734	4
194.31404847983848	88.79655115290545	4
49.422658205171864	154.64305527166644	4
99.66087461692518	24.815825709822683	4
143.80737728348416	173.41364795237712	4
87.81868116565663	182.4551955369311	4
194.92413952491455	168.62941196120255	4
110.33711656805978	153.84138328998307	4
100.69105788306834	5.289551828785477	4
87.30542288786674	21.459089180322533	4
163.5539698926254	124.36709833803263	4
34.5727885092407	68.7153608146164	4
122.03146947751722	45.17167224780594	4
141.47499754025225	103.7480176151857	4
10.884128942036275	190.1607009679811	4
127.64976853450749	55.01614885872468	4
140.48174371101857	18.239498515415242	4
17.11799078414913	76.91590488091707	4
108.3837444310014	33.85611232517998	4
185.03266536625694	146.80263129080373	4
176.18061980906523	20.26643632680214	4
40.46570259296507	150.10641199395013	4
165.37846022360213	183.64625165722316	4
8.313827822484976	126.11523993975902	4
165.13452645135658	155.5352787344835	4
29.57262190779271	129.40286762363607	4
117.13130290271296	166.96778709761114	4
